ids,RatingID,erkey,AccountabilityID,RatingYear,BaseYear,RatingInterval,CN_Priority,Creation_Date,date_calculated,publish_date,exclude,ExcludeFromLists,previousratingid,DataEntryAnalyst,Rpt_Comp_Date,Rpt_Comp_Emp,Reader2_Date,EmployeeID,Rpt_Ap_Date,Rpt_Ap_Emp,Rpt_Ver_Date,Incomplete,BoardList_Status,StaffList_Status,AuditedFinancial_status,Form990_status,Privacy_Status,StatusID,DonorAdvisoryDate,DonorAdvisoryText,IRSControlID,ResultsID,DonorAdvisoryCategoryID,RatingTableID,CauseID,CNVersion,Tax_Year,CEO_Salary,Direct_Support,Indirect_Support,Govt_Grants,Total_Contributions,ProgSvcRev,MemDues,PrimaryRev,Other_Revenue,Total_Revenue,Excess_Deficit,Int_Expense,Depreciation,Total_Expenses,Total_Func_Exp,Program_Expenses,Administration_Expenses,Fundraising_Expenses,Pymt_Affiliates,Total_Assets,Total_Liabilities,Total_Net_Assets,Assets_45,Assets_46,Assets_47c,Assets_48c,Assets_49,Assets_54,Liability_60
5228,109889,er-32525,72068,2014,2011,3,0,42498.8952083333,42498.8952083333,42522,0,0,99858,NaN,42234.5540393519,NaN,NaN,67,42422.4450925926,56,42422.4451041667,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2.1,2014,105390,NaN,NaN,0,1117789,0,0,1117789,543,1118332,135298,NaN,NaN,983034,983034,804421,49815,128798,0,668088,80979,587109,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5229,111906,er-31497,64203,2014,2011,3,,42454.644525463,42498.9087037037,42522,0,0,91513,74,42488.6551157407,NaN,NaN,74,42489.4888657407,70,42489.4888657407,NaN,1,1,0,0,0,NaN,NaN,NaN,62,NaN,NaN,16,16,2.1,2014,71754,NaN,NaN,574407,9613739,0,0,9613739,3710002,13323741,763608,NaN,NaN,12560133,12560133,9555003,2094193,910937,0,12038883,3297881,8741002,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5230,111910,er-31355,64117,2014,2011,3,,42454.644525463,42502.5141319444,42522,0,0,91372,74,42478.425474537,NaN,NaN,74,42482.5287731482,58,42482.5287731482,NaN,1,1,0,1,0,NaN,NaN,NaN,62,NaN,NaN,16,16,2.1,2014,119236,NaN,NaN,0,1004745,1567782,0,2572527,372249,2944776,145453,NaN,NaN,2799323,2799323,2325102,232938,241283,0,10902200,2222680,8679520,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5231,110570,er-31732,63151,2015,2012,3,0,42431.8225578704,42498.9087037037,42522,0,0,92407,74,42492.6440972222,NaN,NaN,74,42492.6532291667,48,42492.6532291667,NaN,1,1,0,0,0,NaN,NaN,NaN,61,NaN,NaN,3,3,2.1,2015,148615,NaN,NaN,273873,1470562,913096,0,2383658,562262,2945920,24436,NaN,NaN,2921484,2921484,2276502,498440,146542,0,14896064,693819,14202245,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5232,110575,er-32189,63338,2015,2012,3,0,42431.8225578704,42498.9087037037,42522,0,0,91981,73,42493.5099768518,NaN,NaN,73,42494.502650463,48,42494.502650463,NaN,1,1,0,0,0,NaN,NaN,NaN,61,NaN,NaN,3,3,2.1,2015,139464,NaN,NaN,270417,3020154,390332,227775,3410486,848288,4258774,1171486,NaN,NaN,3087288,3087288,2207820,473352,406116,0,20639431,2242493,18396938,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5233,110218,er-31210,72397,2014,2011,3,0,42498.8952083333,42498.8952083333,42522,0,0,100716,74,42447.4881018518,NaN,NaN,74,42451.4911458333,56,42451.4911458333,NaN,1,1,1,1,1,NaN,NaN,NaN,61,NaN,NaN,2,2,2.1,2014,81754,NaN,NaN,0,1248990,528817,0,1777807,46775,1824582,-98120,NaN,NaN,1922702,1922702,1605436,153292,163974,0,5725828,132605,5593223,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5234,110220,er-31211,72399,2014,2011,3,0,42498.8952083333,42498.8952083333,42520,1,0,100718,74,42452.5031365741,NaN,NaN,74,42457.7100347222,58,42457.7100347222,NaN,1,1,1,0,1,NaN,NaN,NaN,61,NaN,NaN,29,29,2.1,2014,167638,NaN,NaN,1072929,7828241,4183408,0,12011649,-270034,11741615,1180450,NaN,NaN,10561165,10561165,7789566,1416060,1355539,0,14836898,717523,14119375,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5235,111612,er-31534,64762,2014,2011,3,0,42488.573125,42498.9087037037,42522,0,0,101375,NaN,42356.4941898148,NaN,NaN,69,42488.5733796296,56,42488.5733796296,NaN,1,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2.1,2014,137000,NaN,NaN,0,8442255,0,0,8442255,7450,8449705,-110370,NaN,NaN,8560075,8560075,7998455,277243,284377,0,1190235,86053,1104182,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5236,111617,er-30578,62624,2015,2012,3,0,42431.8225578704,42498.9087037037,42522,0,0,90820,58,42489.6448032407,NaN,NaN,58,42492.6814467593,48,42492.6814467593,NaN,1,1,1,1,0,NaN,NaN,NaN,61,NaN,NaN,3,3,2.1,2015,273582,NaN,NaN,0,5576579,326234,772795,5902813,5872254,11775067,1139584,NaN,NaN,10635483,10635483,8841886,1000929,792668,0,86555352,1491262,85064090,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5237,110952,er-31420,62999,2015,2012,3,0,42431.8225578704,42535.6152777778,42552,0,0,106958,73,42495.4629513889,NaN,NaN,73,42535.6153240741,58,42535.6153240741,NaN,1,1,1,1,1,NaN,NaN,NaN,61,NaN,NaN,29,NaN,2.1,2015,NaN,NaN,NaN,0,1321683,0,0,1321683,90550,1412233,270652,NaN,NaN,1141581,1141581,905581,101263,134737,0,4069502,141314,3928188,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5238,110954,er-30863,63934,2014,2011,3,,42454.644525463,42498.9087037037,42522,0,0,88381,73,42466.3840509259,NaN,NaN,73,42466.7021875,56,42466.7021875,NaN,1,1,0,0,0,NaN,NaN,NaN,62,NaN,NaN,2,2,2.1,2014,NaN,NaN,NaN,2675,1442451,181743,20850,1624194,368879,1993073,829124,NaN,NaN,1163949,1163949,1016733,94577,52639,0,4688728,0,4688728,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5239,111236,er-32438,52240,2014,2011,3,0,42010.4521990741,42498.9087037037,42522,0,0,NaN,74,42466.5384490741,NaN,NaN,74,42472.5672106482,51,42472.5672106482,NaN,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,16,16,2.1,2014,113635,NaN,NaN,0,1368442,0,0,1368442,421772,1790214,111570,NaN,NaN,1678644,1678644,1313806,170011,194827,0,1547516,131727,1415789,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5240,111237,er-31877,64362,2014,2011,3,,42454.644525463,42498.9087037037,42522,0,0,91795,73,42489.4486226852,NaN,NaN,73,42493.404224537,51,42493.404224537,NaN,1,1,1,0,0,NaN,NaN,NaN,62,NaN,NaN,16,16,2.1,2014,119806,NaN,NaN,418219,6099544,15316,378388,6114860,1133456,7248316,644751,NaN,NaN,6603565,6603565,5636745,578657,388163,0,20438847,1506066,18932781,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5241,111913,er-32159,63330,2015,2012,3,0,42431.8225578704,42498.9087037037,42522,0,0,91964,73,42493.3945138889,NaN,NaN,73,42494.4641666667,48,42494.4641666667,NaN,1,1,0,0,0,NaN,NaN,NaN,61,NaN,NaN,4,4,2.1,2015,60835,NaN,NaN,147111,836034,797292,0,1633326,-1109,1632217,168074,NaN,NaN,1464143,1464143,1208550,126214,129379,0,769916,110997,658919,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5242,111914,er-31223,64724,2014,2011,3,0,42475.6583912037,42498.9087037037,42522,0,0,94358,NaN,42227.5443287037,NaN,NaN,69,42489.4477199074,48,42489.4477199074,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,4,4,2.1,2014,130000,NaN,NaN,187998,1448859,718927,0,2167786,1125122,3292908,-87418,NaN,NaN,3380326,3380326,2949253,295598,135475,0,9913454,1136704,8776750,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5243,109890,er-30025,72069,2013,2010,3,0,42498.8952083333,42498.8952083333,42520,1,0,99859,NaN,42179.6033680556,NaN,NaN,67,42422.4813310185,56,42422.4813310185,NaN,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2.1,2013,186964,NaN,NaN,0,60519372,3118266,0,63637638,1861580,65499218,4779989,NaN,NaN,60719229,60719229,45198043,4782730,10738456,0,74270035,8795421,65474614,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5244,109893,er-31974,72072,2014,2011,3,0,42498.8952083333,42498.8952083333,42522,0,0,99863,NaN,42366.4000578704,NaN,NaN,67,42423.4068402778,58,42423.4068402778,NaN,1,1,0,1,1,NaN,NaN,NaN,NaN,NaN,NaN,29,29,2.1,2014,146860,NaN,NaN,0,2747018,0,0,2747018,1114530,3861548,2573119,NaN,NaN,1288429,1288429,946349,166856,175224,0,16143499,37046,16106453,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5245,110577,er-31796,64790,2014,2011,3,0,42496.3992361111,42498.9087037037,42522,0,0,93718,NaN,42220.4055671296,NaN,NaN,67,42496.3999189815,58,42496.3999189815,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,29,29,2.1,2014,224021,NaN,NaN,0,5288406,5141132,0,10429538,-7085,10422453,826979,NaN,NaN,9595474,9595474,7473248,1608482,513744,0,7391451,1199555,6191896,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5246,110579,er-32360,64538,2015,2012,3,,42454.644525463,42570.5251388889,42583,0,0,103152,73,42495.7100462963,NaN,NaN,73,42570.5253125,58,42570.5253125,NaN,1,1,1,1,0,NaN,NaN,NaN,62,NaN,NaN,29,29,2.1,2015,88171,NaN,NaN,633014,1445301,325162,0,1770463,1652,1772115,38876,NaN,NaN,1733239,1733239,1234246,348983,150010,0,1828255,118749,1709506,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5247,111240,er-31843,63199,2015,2012,3,0,42431.8225578704,42534.4232291667,42552,0,0,104087,73,42492.6932407407,NaN,NaN,73,42534.4234027778,48,42534.4234027778,NaN,1,1,0,0,0,NaN,NaN,NaN,61,NaN,NaN,4,NaN,2.1,2015,73900,NaN,NaN,165157,2379152,1150298,0,3529450,457816,3987266,202781,NaN,NaN,3784485,3784485,2475423,1261924,47138,0,2566031,515199,2050832,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5248,111241,er-31966,64399,2014,2011,3,,42454.644525463,42543.4222453704,42552,0,0,102950,74,42485.6021990741,NaN,NaN,74,42543.422974537,48,42543.422974537,NaN,1,1,0,0,0,NaN,NaN,NaN,62,NaN,NaN,4,NaN,2.1,2014,101596,NaN,NaN,88212,1049486,38492,0,1087978,37973,1125951,-354377,NaN,NaN,1480328,1480328,1198779,128043,153506,0,4024199,636692,3387507,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5249,111621,er-30424,63751,2014,2011,3,,42454.644525463,42498.9087037037,42522,0,0,87927,51,42461.6556134259,NaN,NaN,51,42465.5285532407,56,42465.5285648148,NaN,1,1,1,1,0,NaN,NaN,NaN,62,NaN,NaN,2,2,2.1,2014,236005,NaN,NaN,0,6201891,1027571,0,7229462,1422501,8651963,153525,NaN,NaN,8498438,8498438,7161959,659725,676754,0,40162452,4055839,36106613,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5250,111622,er-30425,63752,2014,2011,3,,42454.644525463,42510.6161689815,42522,0,0,87928,74,42467.4286342593,NaN,NaN,74,42467.6481018519,56,42467.6481018519,NaN,1,1,1,1,1,NaN,NaN,NaN,62,NaN,NaN,2,2,2.1,2014,152109,NaN,NaN,0,2054278,3286506,0,5340784,251077,5591861,770926,NaN,NaN,4820935,4820935,4054000,133619,633316,0,14374843,71380,14303463,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5251,111248,er-31369,64123,2014,2011,3,,42454.644525463,42498.9087037037,42522,0,0,91388,73,42458.6397685185,NaN,NaN,73,42461.5259953704,51,42461.5259953704,NaN,1,1,1,1,0,NaN,NaN,NaN,62,NaN,NaN,16,16,2.1,2014,85110,NaN,NaN,75400,1885687,10511355,0,12397042,73474,12470516,-46130,NaN,NaN,12516646,12516646,10640263,1292902,583481,0,25751836,6578802,19173034,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5252,111251,er-30366,62529,2015,2012,3,0,42431.8225578704,42498.9087037037,42522,0,0,98424,73,42495.5309722222,NaN,NaN,73,42496.6541782407,48,42496.6541782407,NaN,1,1,0,0,0,NaN,NaN,NaN,61,NaN,NaN,3,3,2.1,2015,118265,NaN,NaN,2087699,2873567,695554,0,3569121,1916981,5486102,1325672,NaN,NaN,4160430,4160430,2759663,1173616,227151,0,26988545,476911,26511634,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5253,110955,er-30516,64632,2014,2011,3,0,42459.3738078704,42498.9087037037,42522,0,0,102437,74,42475.4205555556,NaN,NaN,74,42479.4937847222,56,42479.4937847222,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2.1,2014,110375,NaN,NaN,0,6129965,1141459,127200,7271424,1082758,8354182,3758105,NaN,NaN,4596077,4596077,3317939,640864,637274,0,17657393,576796,17080597,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5254,110956,er-31245,64076,2014,2011,3,,42454.644525463,42498.9087037037,42522,0,0,91301,73,42478.4203819444,NaN,NaN,73,42486.4173148148,51,42486.4173148148,NaN,0,1,0,0,0,NaN,NaN,NaN,62,NaN,NaN,16,16,2.1,2014,68446,NaN,NaN,17254,3142335,3327531,0,6469866,1161007,7630873,-407162,NaN,NaN,8038035,8038035,7401366,114447,522222,81161,29098363,2923942,26174421,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5255,111252,er-31866,63210,2014,2011,3,0,42431.8225578704,42498.9087037037,42522,0,0,91786,73,42461.4760185185,NaN,NaN,73,42474.6657638889,51,42474.6657638889,NaN,1,1,0,0,1,NaN,NaN,NaN,61,NaN,NaN,16,16,2.1,2014,17308,NaN,NaN,200602,949604,94779,0,1044383,127916,1172299,-382085,NaN,NaN,1554384,1554384,1246638,279494,28252,0,7060697,441563,6619134,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5256,111254,er-31829,63195,2014,2011,3,0,42431.8225578704,42498.9087037037,42522,0,0,89067,58,42453.4899305556,NaN,NaN,58,42471.6822685185,51,42471.6822685185,NaN,0,1,0,0,0,NaN,NaN,NaN,61,NaN,NaN,16,16,2.1,2014,157932,NaN,NaN,0,1252583,2461024,0,3713607,965832,4679439,240433,NaN,NaN,4439006,4439006,3841599,399423,197984,44084,17202316,750514,16451802,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5257,110580,er-30277,63684,2014,2011,3,,42454.644525463,42498.9087037037,42522,0,0,90595,74,42486.5418981481,NaN,NaN,74,42487.6866319444,58,42487.6866319444,NaN,0,0,0,0,1,NaN,NaN,NaN,62,NaN,NaN,3,3,2.1,2014,148237,NaN,NaN,406714,1511559,984473,203389,2496032,1656818,4152850,-2181,NaN,NaN,4155031,4155031,3066016,841833,247182,0,21393612,1049607,20344005,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5258,110581,er-30278,63685,2015,2012,3,,42454.644525463,42570.4926851852,42583,0,0,102975,74,42495.6204398148,NaN,NaN,74,42570.4928125,58,42570.4928125,NaN,1,1,0,0,0,NaN,NaN,NaN,62,NaN,NaN,29,29,2.1,2015,478255,NaN,NaN,0,8413267,7376286,0,15789553,11660833,27450386,2188258,NaN,NaN,25262128,25262128,21421923,2824243,1015962,0,33070308,2765428,30304880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5259,110222,er-31217,72401,2014,2011,3,0,42498.8952083333,42498.8952083333,42522,0,0,100720,70,42432.6569791667,NaN,NaN,70,42440.631712963,58,42440.631724537,NaN,1,1,1,1,0,NaN,NaN,NaN,61,NaN,NaN,29,29,2.1,2014,232981,NaN,NaN,0,3392101,461472,0,3853573,1203526,5057099,-430732,NaN,NaN,5487831,5487831,4486169,470282,531380,0,3508913,963652,2545261,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5260,110224,er-31222,72403,2015,2012,3,0,42498.8952083333,42498.8952083333,42522,0,0,100722,73,42444.7025810185,NaN,NaN,73,42457.6627662037,70,42457.6627662037,NaN,1,1,1,1,1,NaN,NaN,NaN,61,NaN,NaN,16,16,2.1,2015,100000,NaN,NaN,79349,2111530,27665,0,2139195,6439,2145634,-63730,NaN,NaN,2209364,2209364,2098442,57699,53223,0,1367982,76000,1291982,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5261,110957,er-30041,63578,2014,2011,3,,42454.644525463,42498.9087037037,42522,0,0,94666,73,42486.5284490741,NaN,NaN,73,42487.6370023148,48,42487.6370023148,NaN,1,1,0,1,2,NaN,NaN,NaN,62,NaN,NaN,3,3,2.1,2014,121232,NaN,NaN,4908014,20812046,17748699,0,38560745,23481977,62042722,2295742,NaN,NaN,59746980,59746980,50807704,5158549,3780727,0,405994418,26834554,379159864,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5262,110960,er-31580,63082,2015,2012,3,0,42431.8225578704,42544.4981365741,42552,0,0,103964,74,42492.6680902778,NaN,NaN,74,42544.4981712963,58,42544.4981712963,NaN,1,1,1,1,0,NaN,NaN,NaN,61,NaN,NaN,29,NaN,2.1,2015,129257,NaN,NaN,1874539,3902044,31988,0,3934032,730564,4664596,524851,NaN,NaN,4139745,4139745,3567904,289860,281981,0,12333544,939668,11393876,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5263,109902,er-31863,72081,2013,2010,3,0,42498.8952083333,42498.8952083333,42520,1,0,99876,NaN,42142.3491782407,NaN,NaN,45,42424.6255787037,58,42424.6255787037,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,29,29,2.1,2013,102438,NaN,NaN,1003828,3682205,20920,0,3703125,241180,3944305,399901,NaN,NaN,3544404,3544404,3190909,158427,195068,0,13732467,512131,13220336,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5264,109904,er-30414,72083,2014,2011,3,0,42498.8952083333,42498.8952083333,42522,0,0,99884,NaN,42401.5113194444,NaN,NaN,69,42426.4560185185,56,42426.4560185185,NaN,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,22,22,2.1,2014,199999,NaN,NaN,101000,9763207,266142,0,10029349,10276587,20305936,6009556,NaN,NaN,14296380,14296380,12701803,1084985,509592,0,143681761,9568752,134113009,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5265,110226,er-31225,72405,2015,2012,3,0,42498.8952083333,42498.8952083333,42522,0,0,100724,73,42439.5347453704,NaN,NaN,73,42443.4177199074,48,42443.4177199074,NaN,1,1,0,0,0,NaN,NaN,NaN,61,NaN,NaN,4,4,2.1,2015,38307,NaN,NaN,80674,196606,121845,0,318451,82424,400875,-285953,NaN,NaN,686828,686828,475799,107675,103354,0,1113812,420485,693327,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5266,110227,er-31230,72406,2014,2011,3,0,42498.8952083333,42498.8952083333,42522,0,0,100726,67,42432.5087152778,NaN,NaN,67,42437.6011921296,58,42437.6011921296,NaN,1,1,1,1,1,NaN,NaN,NaN,61,NaN,NaN,29,29,2.1,2014,45352,NaN,NaN,0,3134500,0,0,3134500,102304,3236804,6397,NaN,NaN,3230407,3230407,2881433,202094,146880,0,2223036,30622,2192414,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5267,111629,er-30580,63816,2014,2011,3,,42454.644525463,42498.9087037037,42522,0,0,90821,74,42468.5954513889,NaN,NaN,74,42471.4504398148,56,42471.4504398148,NaN,1,1,1,1,0,NaN,NaN,NaN,62,NaN,NaN,22,22,2.1,2014,32308,NaN,NaN,0,38066382,0,0,38066382,7621560,45687942,14084922,NaN,NaN,31603020,31603020,30211786,1220050,171184,0,159402355,1832316,157570039,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5268,111638,er-32315,63387,2014,2011,3,0,42431.8225578704,42498.9087037037,42522,0,0,92052,56,42464.4354050926,NaN,NaN,56,42480.4105439815,48,42480.4105439815,NaN,1,1,1,0,0,NaN,NaN,NaN,61,NaN,NaN,3,3,2.1,2014,162578,NaN,NaN,23520,4940764,191257,130325,5132021,1139611,6271632,3906978,NaN,NaN,2364654,2364654,1384452,583097,397105,0,19483067,159607,19323460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5269,110583,er-30793,63898,2014,2011,3,,42454.644525463,42498.9087037037,42522,0,0,90968,74,42471.7000115741,NaN,NaN,74,42482.6786689815,70,42482.6786689815,NaN,1,1,0,0,0,NaN,NaN,NaN,62,NaN,NaN,3,3,2.1,2014,127524,NaN,NaN,0,3776769,33936,81125,3810705,626099,4436804,795928,NaN,NaN,3640876,3640876,2757914,493076,389886,0,41992068,739720,41252348,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5270,110585,er-30842,63922,2014,2011,3,,42454.644525463,42498.9087037037,42522,0,0,91005,73,42471.7031597222,NaN,NaN,73,42473.4935069444,48,42473.4935069444,NaN,1,1,0,0,0,NaN,NaN,NaN,62,NaN,NaN,4,4,2.1,2014,NaN,NaN,NaN,25340,1196723,2535635,0,3732358,-114539,3617819,76193,NaN,NaN,3541626,3541626,2819811,603105,118710,0,4710388,259932,4450456,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5271,109913,er-30827,72092,2014,2011,3,0,42498.8952083333,42498.8952083333,42522,0,0,99908,NaN,42221.6572106481,NaN,NaN,70,42430.4293171296,70,42430.4293171296,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,16,16,2.1,2014,88800,NaN,NaN,193062,2392732,0,0,2392732,11939,2404671,258995,NaN,NaN,2145676,2145676,1509528,178981,457167,0,972055,139726,832329,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5272,109916,er-32538,72095,2014,2011,3,0,42498.8952083333,42498.8952083333,42522,0,0,100171,NaN,42417.6242476852,NaN,NaN,69,42430.4942476852,58,42430.4942476852,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,29,29,2.1,2014,0,NaN,NaN,662371,8992572,0,0,8992572,103,8992675,999286,NaN,NaN,7993389,7993389,7555489,263506,174394,0,8358814,3936409,4422405,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5273,111917,er-30841,63921,2014,2011,3.33333325386047,,42454.644525463,42570.5795138889,42583,0,0,102679,70,42502.4244675926,NaN,NaN,70,42570.5798726852,67,42570.5798726852,NaN,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,29,NaN,2.1,2014,105880,NaN,NaN,0,2263802,2684653,0,4948455,1023012,5971467,1222614,NaN,NaN,4748853,4748853,3484229,1033225,231399,0,24357793,615355,23742438,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5274,111918,er-30788,60009,2015,2012,2.75,0,42304.6006134259,42772.7005787037,42795,0,0,103011,56,42772.683125,NaN,NaN,56,42772.7007060185,74,42772.7007060185,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,3,3,2.1,2015,215536,NaN,NaN,0,5156363,372099,191231,5528462,736864,6265326,2370806,NaN,NaN,3894520,3894520,2775388,696197,422935,0,26378359,1330926,25047433,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5275,111258,er-32440,52247,2014,2011,3,0,42010.4521990741,42498.9087037037,42522,0,0,NaN,74,42466.6130902778,NaN,NaN,74,42472.6505208333,67,42472.6505208333,NaN,1,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,6,6,2.1,2014,NaN,NaN,NaN,0,25112299,0,0,25112299,1128156,26240455,24918350,NaN,NaN,1322105,1322105,1107341,82641,132123,0,44392699,133007,44259692,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5276,111262,er-30550,63805,2014,2011,3,,42454.644525463,42498.9087037037,42522,0,0,90798,74,42482.4553587963,NaN,NaN,74,42482.4877546296,58,42482.4877546296,NaN,1,1,1,1,1,NaN,NaN,NaN,62,NaN,NaN,29,29,2.1,2014,101552,NaN,NaN,3921182,6313515,1168954,0,7482469,1238089,8720558,-221078,NaN,NaN,8941636,8941636,7246593,1097637,597406,0,34045130,2519153,31525977,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5277,110586,er-31050,62831,2014,2011,3,0,42431.8225578704,42498.9087037037,42522,0,0,87598,67,42433.4015856481,NaN,NaN,67,42480.6286458333,48,42480.6286458333,NaN,1,1,0,0,0,NaN,NaN,NaN,61,NaN,NaN,3,3,2.1,2014,100955,NaN,NaN,53152,598073,147617,0,745690,213216,958906,-916338,NaN,NaN,1875244,1875244,1491953,137071,246220,0,7619328,226545,7392783,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5278,110588,er-30794,62711,2015,2012,3,0,42431.8225578704,42498.9087037037,42522,0,0,92318,73,42445.6818055556,NaN,NaN,73,42473.4798032407,48,42473.4798032407,NaN,1,1,1,1,1,NaN,NaN,NaN,61,NaN,NaN,4,4,2.1,2015,228217,NaN,NaN,76200,10015064,1509580,0,11524644,318194,11842838,4358749,NaN,NaN,7484089,7484089,6090766,698079,695244,0,20348378,1109964,19238414,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5279,109923,er-32016,72102,2014,2011,3,0,42498.8952083333,42498.8952083333,42522,0,0,100178,NaN,42200.6584143518,NaN,NaN,69,42431.5953819444,58,42431.5953819444,NaN,1,1,0,1,1,NaN,NaN,NaN,NaN,NaN,NaN,29,29,2.1,2014,NaN,NaN,NaN,0,1494083,295542,30713,1789625,319007,2108632,-123532,NaN,NaN,2232164,2232164,1697839,369774,164551,0,2511272,389660,2121612,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5280,109925,er-30884,72104,2014,2011,3,0,42498.8952083333,42542.4805324074,42522,0,0,100180,NaN,42338.6899074074,NaN,NaN,56,42431.6011921296,58,42431.6011921296,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,29,29,2.1,2014,95309,NaN,NaN,80473,10871444,0,0,10871444,1306288,12177732,-415927,NaN,NaN,12593659,12593659,11233899,983008,376752,0,18363769,9176556,9187213,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5281,110966,er-31431,64168,2014,2011,3,,42454.644525463,42498.9087037037,42522,0,0,89617,73,42479.6896064815,NaN,NaN,73,42480.4346180556,48,42480.4346180556,NaN,1,1,0,0,0,NaN,NaN,NaN,62,NaN,NaN,3,3,2.1,2014,102618,NaN,NaN,29008,1146280,806779,0,1953059,112709,2065768,287501,NaN,NaN,1778267,1778267,1443356,292858,42053,0,14385309,1722756,12662553,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5282,110978,er-31529,63064,2014,2011,3,0,42431.8225578704,42498.9087037037,42522,0,0,91534,73,42460.5128703704,NaN,NaN,73,42472.6684722222,51,42472.6684722222,NaN,1,1,0,0,1,NaN,NaN,NaN,61,NaN,NaN,16,16,2.1,2014,83140,NaN,NaN,0,1444343,0,0,1444343,118,1444461,7943,NaN,NaN,1436518,1436518,251271,62616,1122631,0,67444,37635,29809,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5283,110233,er-31244,72412,2014,2011,3,0,42498.8952083333,42498.8952083333,42520,1,0,100736,56,42436.4649768519,NaN,NaN,56,42436.5360763889,67,42436.5360763889,NaN,1,1,0,0,0,NaN,NaN,NaN,61,NaN,NaN,6,6,2.1,2014,152153,NaN,NaN,258991,1545185,939350,0,2484535,448580,2933115,199133,NaN,NaN,2733982,2733982,2061617,411025,261340,0,33270138,118996,33151142,NaN,NaN,NaN,NaN,NaN,NaN,NaN
